hidden_nodes, learning_rate, epoch, train_loss_avg_last10pct, cv_loss_avg_last10pct
15, 0.1, 19000, 0.045617493725069916, 0.16092258599127485
15, 0.1, 20000, 0.045332830455703896, 0.16090379281820577
20, 0.01, 1000, 0.1292073237163272, 0.26498411019337437
20, 0.01, 2000, 0.068793926967413946, 0.18109433602617719
20, 0.01, 3000, 0.058650168772107408, 0.17022834476082957
20, 0.01, 4000, 0.054678427766061161, 0.18738419741457302
20, 0.01, 5000, 0.052719025336274268, 0.20180596490194294
20, 0.01, 6000, 0.050709750508975839, 0.20687748727044167
20, 0.01, 7000, 0.049995974843621678, 0.20861584559885993
20, 0.01, 8000, 0.049126520093101478, 0.21989940573387107
20, 0.01, 9000, 0.048487627747601618, 0.21944162059464589
20, 0.01, 10000, 0.047793129962329123, 0.22170025377462727
20, 0.01, 11000, 0.047097795783602701, 0.22753175292953098
20, 0.01, 12000, 0.046621416076657998, 0.23010068548075155
20, 0.01, 13000, 0.0462378499559499, 0.23750414429387914
20, 0.01, 14000, 0.045754280332917951, 0.23884097703373702
20, 0.01, 15000, 0.04540833340925033, 0.23773513124430418
20, 0.01, 16000, 0.045081525967360994, 0.23579512842064407
20, 0.01, 17000, 0.04469649846401224, 0.24134395954668653
20, 0.01, 18000, 0.044406618211046085, 0.24352360505882489
20, 0.01, 19000, 0.0440461073203448, 0.23977224216745313
20, 0.01, 20000, 0.043716531316460638, 0.23917412649966427
20, 0.03, 1000, 0.070988861418080557, 0.22959497719548577
20, 0.03, 2000, 0.061137609779383595, 0.21032491788550856
20, 0.03, 3000, 0.055975781137468643, 0.20694603792030533
20, 0.03, 4000, 0.054554987753420027, 0.21172168298174082
20, 0.03, 5000, 0.052630676491005772, 0.21617597289128032
20, 0.03, 6000, 0.050905975102729414, 0.21344089208874537
20, 0.03, 7000, 0.049801487616561051, 0.20890631092012155
20, 0.03, 8000, 0.048521851775572958, 0.21095221924273042
20, 0.03, 9000, 0.048160098783707625, 0.20857436481235545
20, 0.03, 10000, 0.047189702012565608, 0.20568716019253028
20, 0.03, 11000, 0.046608821371025684, 0.20447941525158975
20, 0.03, 12000, 0.045934730822814789, 0.20121812713791462
20, 0.03, 13000, 0.045264834980923513, 0.20667469594395912
20, 0.03, 14000, 0.044941722127328283, 0.21803705216620906
20, 0.03, 15000, 0.044349686206157486, 0.21992657702065563
20, 0.03, 16000, 0.043897413545326586, 0.23076202462753914
20, 0.03, 17000, 0.043548486391151019, 0.24647683649846047
20, 0.03, 18000, 0.043110208665355851, 0.25493749989284581
20, 0.03, 19000, 0.042820891797127045, 0.26551360887522779
20, 0.03, 20000, 0.042666228065399339, 0.27952069479506253
20, 0.1, 1000, 0.063820313197838055, 0.15135633815056129
20, 0.1, 2000, 0.057566050609852447, 0.14898834858904494
20, 0.1, 3000, 0.052541604112074737, 0.14523076841761201
20, 0.1, 4000, 0.04928359227430909, 0.15382274044858785
20, 0.1, 5000, 0.046648198707495828, 0.14772378640880529
20, 0.1, 6000, 0.045440806806865817, 0.16001087127321745
20, 0.1, 7000, 0.043881041596484399, 0.16256104685136588
20, 0.1, 8000, 0.043209084636402287, 0.15575463109543175
20, 0.1, 9000, 0.042347437923057452, 0.1608851590968704
20, 0.1, 10000, 0.041487896222492458, 0.16695948477496178
20, 0.1, 11000, 0.041140507771664135, 0.15581765992707955
20, 0.1, 12000, 0.040765183283153081, 0.1546535284622764
20, 0.1, 13000, 0.040260855641660022, 0.15639135759935077
20, 0.1, 14000, 0.040071015636120984, 0.15724309095095917
20, 0.1, 15000, 0.039754057110896808, 0.15749488058885569
20, 0.1, 16000, 0.039492143666610573, 0.15631819945030589
20, 0.1, 17000, 0.039321572487840538, 0.15633180789127726
20, 0.1, 18000, 0.038988360683087919, 0.15896012353435857
20, 0.1, 19000, 0.038833138739102657, 0.15722361275831653
20, 0.1, 20000, 0.038807066379308232, 0.1561254596007661
25, 0.01, 1000, 0.10870798568305538, 0.2187670214298259
25, 0.01, 2000, 0.073815129998437007, 0.17047264539744439
25, 0.01, 3000, 0.062664192698741086, 0.15112278585541147
25, 0.01, 4000, 0.057193423254806398, 0.14502614235777603
25, 0.01, 5000, 0.054927808805268825, 0.14557797895588914
25, 0.01, 6000, 0.05268994812433881, 0.14250939580564473
25, 0.01, 7000, 0.051609780224490052, 0.14275066453522292
25, 0.01, 8000, 0.050426274144335842, 0.14652042970800561
25, 0.01, 9000, 0.049677040792424451, 0.14829518804978714
25, 0.01, 10000, 0.048808704618447392, 0.14567101761933418
25, 0.01, 11000, 0.048130853433038336, 0.14571257742427185
25, 0.01, 12000, 0.04775292455540138, 0.14827667720997137
25, 0.01, 13000, 0.046979763584297445, 0.15190911133942664
25, 0.01, 14000, 0.046573874362807084, 0.15372652422396932
25, 0.01, 15000, 0.045952040664733289, 0.15747670425689164
25, 0.01, 16000, 0.045581440286218911, 0.15929922202063659
25, 0.01, 17000, 0.045220794646819669, 0.16096201208777533
25, 0.01, 18000, 0.044853696995606894, 0.16456382295947489
25, 0.01, 19000, 0.044665917712557235, 0.16689195950592511
25, 0.01, 20000, 0.044360058621989495, 0.17018042233570718
25, 0.03, 1000, 0.066789125803136645, 0.13349754149700024
25, 0.03, 2000, 0.058518427892075758, 0.12718291658401523
25, 0.03, 3000, 0.056439058051205852, 0.12447122141324132
25, 0.03, 4000, 0.053726236646006668, 0.12318857323822031
25, 0.03, 5000, 0.051545998791206207, 0.12414115731672645
25, 0.03, 6000, 0.050767165503950773, 0.12514682535080912
25, 0.03, 7000, 0.049318169864320464, 0.12483383399283261
25, 0.03, 8000, 0.048367316403263902, 0.12602883691345038
25, 0.03, 9000, 0.04777237150569548, 0.12951851668626954
25, 0.03, 10000, 0.046707962364850551, 0.12881331534220453
25, 0.03, 11000, 0.046309875112068757, 0.12921424120711839
25, 0.03, 12000, 0.045745766318820505, 0.13095317070294199
25, 0.03, 13000, 0.045415678081210026, 0.13092237478831079
25, 0.03, 14000, 0.044980844880224712, 0.13376767559408603
25, 0.03, 15000, 0.044417820469074693, 0.13501935583943042
25, 0.03, 16000, 0.043846731641513016, 0.1356416280013219
25, 0.03, 17000, 0.043421921272238692, 0.1354117399705427
25, 0.03, 18000, 0.043128134218742752, 0.1351313378106524
25, 0.03, 19000, 0.042793562185027362, 0.13550577252692669
25, 0.03, 20000, 0.042433003551581847, 0.1353183031363222
25, 0.1, 1000, 0.06125917801531694, 0.15538187862311106
25, 0.1, 2000, 0.053858019462802734, 0.13828941801149883
25, 0.1, 3000, 0.050775770702870586, 0.13997607953879176
25, 0.1, 4000, 0.048804694190470864, 0.14234798382682048
25, 0.1, 5000, 0.047096744154169354, 0.14210877475584546
25, 0.1, 6000, 0.04550297219300363, 0.13364438269742202
25, 0.1, 7000, 0.04448716733182629, 0.13481109154985488
25, 0.1, 8000, 0.043905902400881998, 0.13322193577113883
25, 0.1, 9000, 0.043011558223250264, 0.1323637354676635
25, 0.1, 10000, 0.042439153598066846, 0.12975982142047679
25, 0.1, 11000, 0.041685858870981168, 0.13039275249552734
25, 0.1, 12000, 0.040930607601251015, 0.12947330188959308
25, 0.1, 13000, 0.0401684420972118, 0.12951021662298789
25, 0.1, 14000, 0.039715319666899181, 0.12674642926228688
25, 0.1, 15000, 0.039343389704031451, 0.12736254392056284
25, 0.1, 16000, 0.038855165663477437, 0.12870582003718031
25, 0.1, 17000, 0.038443659877261491, 0.12882884431838176
25, 0.1, 18000, 0.038297730553836312, 0.12956547241541227
25, 0.1, 19000, 0.038063587397912761, 0.12992243689458258
25, 0.1, 20000, 0.037791185143364305, 0.12942636278738046
30, 0.01, 1000, 0.11896802731541584, 0.23027659435559031
30, 0.01, 2000, 0.073370696496374427, 0.16714390164055831
30, 0.01, 3000, 0.062606936841341165, 0.15580339042286384
30, 0.01, 4000, 0.058123434885647883, 0.1473553804136957
30, 0.01, 5000, 0.056056953283619843, 0.15085027793774375
30, 0.01, 6000, 0.053947790945180298, 0.14852060374467158
30, 0.01, 7000, 0.052775262065556529, 0.14950009180479223
30, 0.01, 8000, 0.051747840032465138, 0.15729905692592494
30, 0.01, 9000, 0.050626649014941995, 0.15961966484314988
30, 0.01, 10000, 0.049589899981625628, 0.16457705789601199
30, 0.01, 11000, 0.048611565153704565, 0.16744174418963978
30, 0.01, 12000, 0.047925585767659158, 0.16885402664542259
30, 0.01, 13000, 0.047276274300456389, 0.16868951265308443
30, 0.01, 14000, 0.046660394891210981, 0.16883485144185165
30, 0.01, 15000, 0.046080176224937201, 0.1685979567172938
30, 0.01, 16000, 0.045552114070255639, 0.16797748954739902
30, 0.01, 17000, 0.045062433610643944, 0.1697525054362104
30, 0.01, 18000, 0.044509778540235939, 0.1690673884423424
30, 0.01, 19000, 0.044016007660762177, 0.16919267371061419
30, 0.01, 20000, 0.043642738520016114, 0.17235675621407348
30, 0.03, 1000, 0.062940210340878447, 0.15227479034406644
30, 0.03, 2000, 0.054753567837498213, 0.17108987609722073
30, 0.03, 3000, 0.050975042935468423, 0.17623720096427056
30, 0.03, 4000, 0.049465442396311635, 0.18049552124044418
30, 0.03, 5000, 0.048786304241691274, 0.17685831536400592
30, 0.03, 6000, 0.047380720843136714, 0.17429244717605785
30, 0.03, 7000, 0.046640069564906669, 0.17569932408916805
30, 0.03, 8000, 0.045536392145619324, 0.16718084128782754
30, 0.03, 9000, 0.045142497079050263, 0.16977331275420479
30, 0.03, 10000, 0.044290704845650952, 0.16861908270834522
30, 0.03, 11000, 0.043572939218497107, 0.16493938843338971
30, 0.03, 12000, 0.043264363328381933, 0.16458466475901565
30, 0.03, 13000, 0.042873956896427062, 0.15841809831875653
30, 0.03, 14000, 0.042480308734824675, 0.16020695744142524
30, 0.03, 15000, 0.041849099483506312, 0.16507843315029394
30, 0.03, 16000, 0.041486080219133789, 0.17146993214922635
30, 0.03, 17000, 0.041087004918836843, 0.1757271656587033
30, 0.03, 18000, 0.04082063703021957, 0.17458554880046712
30, 0.03, 19000, 0.040544866503460113, 0.17119834721634644
30, 0.03, 20000, 0.040171092130138357, 0.17057813301443375
30, 0.1, 1000, 0.063163166972851667, 0.15641234286601313
30, 0.1, 2000, 0.055710229645715044, 0.16112846857593049
30, 0.1, 3000, 0.051261786294306305, 0.15730052645857823
30, 0.1, 4000, 0.048230984311431753, 0.17091755376910825
30, 0.1, 5000, 0.045813485802026467, 0.17727135117377124
30, 0.1, 6000, 0.04394450355090479, 0.18798631301409094
30, 0.1, 7000, 0.042621498730369495, 0.17103209036929334
30, 0.1, 8000, 0.041515803626873113, 0.18053131371015474
30, 0.1, 9000, 0.040410432544886493, 0.1671794715917789
30, 0.1, 10000, 0.039817490952965835, 0.15784927104310276
30, 0.1, 11000, 0.038855658986508883, 0.15123838205238505
30, 0.1, 12000, 0.037811971539034699, 0.14683698442614571
30, 0.1, 13000, 0.03715732404118649, 0.14539412186045672
30, 0.1, 14000, 0.036526633131627455, 0.14369581845372853
30, 0.1, 15000, 0.036004057912544088, 0.14461924381150185
30, 0.1, 16000, 0.035530034359270546, 0.14266402009049833
30, 0.1, 17000, 0.035008694771157735, 0.1427691326441167
30, 0.1, 18000, 0.034642172565828112, 0.14019901463833448
30, 0.1, 19000, 0.034423784971594415, 0.13643246329130154
30, 0.1, 20000, 0.03410493691004178, 0.13661434616277615
